r_age,r_height,r_weight,r_reach,r_wins_total,r_losses_total,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_str_def_total,r_td_avg,r_td_acc_total,r_td_def_total,r_sub_avg,b_age,b_height,b_weight,b_reach,b_wins_total,b_losses_total,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_str_def_total,b_td_avg,b_td_acc_total,b_td_def_total,b_sub_avg,is_title_bout,age_diff,height_diff,reach_diff,wins_total_diff,losses_total_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,str_def_total_diff,td_avg_diff,td_acc_total_diff,td_def_total_diff,sub_avg_diff,winner,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_TUF Nations Canada vs. Australia Middleweight Tournament Title,weight_class_TUF Nations Canada vs. Australia Welterweight Tournament Title,weight_class_UFC Bantamweight Title,weight_class_UFC Featherweight Title,weight_class_UFC Flyweight Title,weight_class_UFC Heavyweight Title,weight_class_UFC Interim Bantamweight Title,weight_class_UFC Interim Featherweight Title,weight_class_UFC Interim Flyweight Title,weight_class_UFC Interim Heavyweight Title,weight_class_UFC Interim Light Heavyweight Title,weight_class_UFC Interim Lightweight Title,weight_class_UFC Interim Middleweight Title,weight_class_UFC Interim Welterweight Title,weight_class_UFC Light Heavyweight Title,weight_class_UFC Lightweight Title,weight_class_UFC Middleweight Title,weight_class_UFC Welterweight Title,weight_class_Ultimate Fighter 1 Light Heavyweight Tournament Title,weight_class_Ultimate Fighter 1 Middleweight Tournament Title,weight_class_Ultimate Fighter 10 Heavyweight Tournament Title,weight_class_Ultimate Fighter 11 Middleweight Tournament Title,weight_class_Ultimate Fighter 12 Lightweight Tournament Title,weight_class_Ultimate Fighter 13 Welterweight Tournament Title,weight_class_Ultimate Fighter 14 Bantamweight Tournament Title,weight_class_Ultimate Fighter 14 Featherweight Tournament Title,weight_class_Ultimate Fighter 15 Lightweight Tournament Title,weight_class_Ultimate Fighter 16 Welterweight Tournament Title,weight_class_Ultimate Fighter 17 Middleweight Tournament Title,weight_class_Ultimate Fighter 19 Middleweight Tournament Title,weight_class_Ultimate Fighter 2 Welterweight Tournament Title,weight_class_Ultimate Fighter 22 Lightweight Tournament Title,weight_class_Ultimate Fighter 23 Light Heavyweight Tournament Title,weight_class_Ultimate Fighter 25 Welterweight Tournament Title,weight_class_Ultimate Fighter 27 Lightweight Tournament Title,weight_class_Ultimate Fighter 28 Heavyweight Tournament Title,weight_class_Ultimate Fighter 3 Middleweight Tournament Title,weight_class_Ultimate Fighter 4 Middleweight Tournament Title,weight_class_Ultimate Fighter 4 Welterweight Tournament Title,weight_class_Ultimate Fighter 5 Lightweight Tournament Title,weight_class_Ultimate Fighter 6 Welterweight Tournament Title,weight_class_Ultimate Fighter 7 Middleweight Tournament Title,weight_class_Ultimate Fighter 8 Light Heavyweight Tournament Title,weight_class_Ultimate Fighter 8 Lightweight Tournament Title,weight_class_Ultimate Fighter 9 Lightweight Tournament Title,weight_class_Ultimate Fighter 9 Welterweight Tournament Title,weight_class_Ultimate Fighter Australia vs. UK Welterweight Tournament Title,weight_class_Ultimate Fighter Brazil 1 Featherweight Tournament Title,weight_class_Ultimate Fighter Brazil 1 Middleweight Tournament Title,weight_class_Ultimate Fighter Brazil 2 Welterweight Tournament Title,weight_class_Ultimate Fighter Brazil 3 Heavyweight Tournament Title,weight_class_Ultimate Fighter Brazil 3 Middleweight Tournament Title,weight_class_Ultimate Fighter Latin America 3 Lightweight Tournament Title,weight_class_Ultimate Fighter Latin America Bantamweight Tournament Title,weight_class_Welterweight,r_stance_Orthodox,r_stance_Southpaw,r_stance_Switch,b_stance_Orthodox,b_stance_Southpaw,b_stance_Switch
46.0,185.42,77.11,182.88,28,11,1.8,2.07,0.43,0.63,2.49,0.24,0.61,1.0,39.0,180.34,77.11,185.42,19,2,3.64,5.66,0.49,0.36,4.33,0.55,0.0,0.9,0,7.0,5.079999999999984,-2.539999999999992,9,9,-1.84,-3.5900000000000003,-0.06,0.27,-1.84,-0.31,0.61,0.0999999999999999,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
37.0,177.8,70.31,185.42,23,19,4.27,3.83,0.39,0.57,0.62,0.41,0.81,0.0,34.0,177.8,70.31,177.8,23,9,3.73,2.93,0.44,0.54,0.75,0.46,0.55,0.6,0,3.0,0.0,7.619999999999976,0,10,0.5399999999999996,0.8999999999999999,-0.0499999999999999,0.0299999999999999,-0.13,-0.05,0.26,-0.6,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
34.0,177.8,70.31,185.42,22,10,6.56,7.44,0.46,0.51,1.11,0.31,0.73,0.0,34.0,177.8,70.31,182.88,22,6,3.78,2.65,0.48,0.57,1.9,0.34,0.8,0.9,0,0.0,0.0,2.539999999999992,0,4,2.78,4.790000000000001,-0.0199999999999999,-0.0599999999999999,-0.7899999999999998,-0.03,-0.07,-0.9,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
33.0,193.04,111.13,205.74,12,2,5.49,2.19,0.6,0.63,0.58,0.21,0.5,0.5,32.0,198.12,117.93,205.74,10,6,3.6,3.84,0.44,0.46,0.79,0.43,0.6,0.0,0,1.0,-5.0800000000000125,0.0,2,-4,1.89,-1.65,0.1599999999999999,0.1699999999999999,-0.21,-0.22,-0.0999999999999999,0.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
39.0,180.34,77.11,177.8,19,5,3.36,2.94,0.51,0.62,1.27,0.4,0.73,0.0,31.0,185.42,83.91,180.34,9,5,3.31,3.73,0.34,0.54,0.83,0.26,0.48,0.0,0,8.0,-5.079999999999984,-2.539999999999992,10,0,0.0499999999999998,-0.79,0.1699999999999999,0.0799999999999999,0.44,0.14,0.25,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
35.0,182.88,70.31,180.34,13,6,3.76,3.07,0.42,0.6,0.92,0.28,0.71,0.5,31.0,172.72,70.31,180.34,12,3,4.9,4.97,0.51,0.49,0.29,0.4,0.89,0.0,0,4.0,10.159999999999997,0.0,1,3,-1.1400000000000006,-1.9,-0.09,0.1099999999999999,0.6300000000000001,-0.12,-0.18,0.5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
34.0,170.18,65.77,177.8,17,5,3.91,2.97,0.41,0.68,4.2,0.45,0.66,0.3,30.0,170.18,65.77,182.88,18,0,4.43,2.89,0.48,0.61,4.75,0.46,0.71,0.2,0,4.0,0.0,-5.079999999999984,-1,5,-0.5199999999999996,0.08,-0.07,0.07,-0.5499999999999998,-0.01,-0.0499999999999999,0.0999999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
37.0,200.66,117.03,203.2,9,7,3.28,3.61,0.45,0.45,0.0,0.0,0.27,0.4,31.0,190.5,116.57,213.36,18,2,8.21,4.61,0.48,0.55,0.0,0.0,0.75,0.0,0,6.0,10.159999999999997,-10.160000000000023,-9,5,-4.9300000000000015,-1.0000000000000004,-0.0299999999999999,-0.1,0.0,0.0,-0.48,0.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
35.0,190.5,118.84,198.12,10,2,2.16,3.43,0.26,0.42,0.0,0.0,1.0,0.0,35.0,187.96,113.4,195.58,10,4,3.95,3.67,0.51,0.6,0.71,0.5,0.45,0.0,0,0.0,2.539999999999992,2.539999999999992,0,-2,-1.79,-0.2399999999999997,-0.25,-0.18,-0.71,-0.5,0.55,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
34.0,193.04,92.99,195.58,12,4,4.75,3.77,0.5,0.48,0.36,0.28,0.8,0.4,39.0,187.96,83.91,198.12,15,7,2.98,3.27,0.43,0.5,3.6,0.43,0.65,0.8,0,-5.0,5.079999999999984,-2.539999999999992,-3,-3,1.77,0.5,0.07,-0.02,-3.24,-0.1499999999999999,0.15,-0.4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
31.0,180.34,65.77,180.34,16,5,4.65,3.99,0.46,0.52,0.69,0.27,0.58,0.7,37.0,175.26,65.77,180.34,28,19,3.17,3.05,0.4,0.58,1.16,0.38,0.65,0.4,0,-6.0,5.0800000000000125,0.0,-12,-14,1.4800000000000004,0.9400000000000004,0.06,-0.0599999999999999,-0.47,-0.1099999999999999,-0.07,0.2999999999999999,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
39.0,177.8,70.31,180.34,28,16,2.84,5.39,0.39,0.54,2.39,0.45,0.54,2.0,31.0,182.88,65.77,180.34,14,5,5.6,3.35,0.56,0.55,5.29,0.53,0.56,0.8,0,8.0,-5.079999999999984,0.0,14,11,-2.76,2.0399999999999996,-0.17,-0.01,-2.9,-0.08,-0.02,1.2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
34.0,167.64,83.91,177.8,7,3,4.55,6.21,0.44,0.46,4.28,0.52,0.4,0.0,33.0,182.88,92.99,187.96,12,8,3.05,3.29,0.45,0.48,1.75,0.45,0.67,0.1,0,1.0,-15.240000000000007,-10.159999999999997,-5,-5,1.5,2.92,-0.01,-0.0199999999999999,2.53,0.07,-0.27,-0.1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
37.0,175.26,65.77,175.26,14,8,3.08,3.86,0.36,0.47,1.67,0.35,0.38,1.0,29.0,177.8,65.77,180.34,14,2,2.92,2.68,0.61,0.46,3.06,0.54,0.0,3.1,0,8.0,-2.5400000000000205,-5.0800000000000125,0,6,0.1600000000000001,1.1799999999999995,-0.25,0.0099999999999999,-1.39,-0.19,0.38,-2.1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
37.0,170.18,65.77,177.8,8,5,2.63,5.11,0.31,0.58,1.14,0.15,0.62,0.0,31.0,187.96,65.77,198.12,11,1,5.4,4.0,0.46,0.58,0.76,0.62,0.84,0.5,0,6.0,-17.78,-20.319999999999993,-3,4,-2.7700000000000005,1.1100000000000003,-0.15,0.0,0.3799999999999999,-0.47,-0.2199999999999999,-0.5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
29.0,175.26,61.23,185.42,6,4,6.53,7.58,0.46,0.58,0.0,0.0,0.5,0.0,33.0,175.26,61.23,175.26,6,3,4.13,7.75,0.37,0.59,0.0,0.0,1.0,0.0,0,-4.0,0.0,10.159999999999997,0,1,2.4000000000000004,-0.1699999999999999,0.09,-0.01,0.0,0.0,-0.5,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
39.0,180.34,77.11,190.5,22,12,4.63,3.68,0.37,0.6,1.89,0.25,0.69,0.4,31.0,177.8,77.11,182.88,16,1,3.77,3.55,0.53,0.61,3.29,0.57,0.87,1.2,0,8.0,2.539999999999992,7.6200000000000045,6,11,0.8599999999999999,0.1300000000000003,-0.16,-0.01,-1.4,-0.3199999999999999,-0.18,-0.7999999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
28.0,187.96,83.91,190.5,23,5,3.87,3.6,0.54,0.46,1.36,0.47,0.58,1.7,31.0,190.5,77.11,205.74,25,11,4.24,3.19,0.49,0.5,0.85,0.38,0.54,0.6,0,-3.0,-2.539999999999992,-15.240000000000007,-2,-6,-0.3700000000000001,0.4100000000000001,0.05,-0.0399999999999999,0.5100000000000001,0.0899999999999999,0.0399999999999999,1.1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
33.0,200.66,111.13,208.28,6,3,2.6,5.3,0.35,0.46,0.74,0.66,0.0,0.0,32.0,187.96,92.99,190.5,21,10,4.7,2.75,0.52,0.58,0.0,0.0,0.63,0.0,0,1.0,12.699999999999989,17.78,-15,-7,-2.1,2.55,-0.17,-0.1199999999999999,0.74,0.66,-0.63,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.0,172.72,65.77,177.8,29,13,4.7,3.84,0.5,0.59,1.09,0.52,0.61,0.4,35.0,175.26,65.77,177.8,5,2,3.74,6.82,0.44,0.53,0.47,0.25,0.0,0.5,0,5.0,-2.539999999999992,0.0,24,11,0.96,-2.9800000000000004,0.06,0.0599999999999999,0.6200000000000001,0.27,0.61,-0.0999999999999999,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
34.0,182.88,77.11,193.04,15,7,5.46,5.6,0.42,0.48,0.7,0.2,0.64,0.7,37.0,190.5,70.31,193.04,13,5,4.13,3.31,0.39,0.6,0.26,0.33,0.57,0.7,0,-3.0,-7.6200000000000045,0.0,2,2,1.33,2.2899999999999996,0.0299999999999999,-0.12,0.4399999999999999,-0.13,0.07,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
33.0,175.26,70.31,180.34,11,4,3.71,3.57,0.42,0.59,2.59,0.4,0.42,0.9,30.0,190.5,70.31,190.5,9,3,3.66,3.12,0.46,0.51,1.17,0.33,0.48,1.2,0,3.0,-15.240000000000007,-10.159999999999997,2,1,0.0499999999999998,0.4499999999999997,-0.04,0.0799999999999999,1.42,0.07,-0.06,-0.2999999999999999,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
36.0,185.42,83.91,190.5,16,8,3.41,4.17,0.47,0.5,1.79,0.26,0.79,0.1,36.0,185.42,83.91,195.58,36,17,3.18,3.37,0.45,0.53,2.17,0.38,0.34,1.6,0,0.0,0.0,-5.0800000000000125,-20,-9,0.2299999999999999,0.7999999999999998,0.0199999999999999,-0.03,-0.3799999999999999,-0.12,0.45,-1.5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
32.0,195.58,92.99,200.66,21,9,3.42,3.91,0.4,0.45,1.29,0.35,0.47,1.5,33.0,182.88,92.99,190.5,14,9,3.03,3.24,0.54,0.44,2.17,0.32,0.58,0.1,0,-1.0,12.700000000000015,10.159999999999997,7,0,0.3900000000000001,0.6699999999999999,-0.14,0.01,-0.8799999999999999,0.0299999999999999,-0.1099999999999999,1.4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
31.0,182.88,70.31,182.88,11,2,5.35,5.76,0.52,0.55,2.77,0.53,0.64,0.4,31.0,185.42,70.31,190.5,14,9,3.97,6.45,0.37,0.37,0.5,0.33,0.33,0.0,0,0.0,-2.539999999999992,-7.6200000000000045,-3,-7,1.3799999999999994,-0.6900000000000004,0.15,0.18,2.27,0.2,0.31,0.4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
38.0,180.34,77.11,193.04,20,10,3.92,3.81,0.49,0.57,1.45,0.41,0.68,0.3,33.0,180.34,77.11,182.88,23,9,5.02,4.17,0.41,0.58,0.34,0.22,0.5,0.3,0,5.0,0.0,10.159999999999997,-3,1,-1.0999999999999996,-0.3599999999999999,0.08,-0.01,1.11,0.1899999999999999,0.18,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
36.0,165.1,61.23,172.72,22,3,3.08,3.46,0.55,0.51,1.65,0.44,0.58,1.6,37.0,170.18,56.7,167.64,21,13,3.39,2.66,0.44,0.56,3.73,0.47,0.59,1.0,0,-1.0,-5.0800000000000125,5.0800000000000125,1,-10,-0.31,0.7999999999999998,0.11,-0.05,-2.08,-0.0299999999999999,-0.01,0.6000000000000001,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
31.0,172.72,61.23,177.8,23,9,4.31,5.48,0.49,0.5,0.53,0.39,0.7,0.9,36.0,172.72,65.77,190.5,17,9,4.28,4.87,0.4,0.51,0.36,0.75,0.72,0.1,0,-5.0,0.0,-12.699999999999989,6,0,0.0299999999999993,0.6100000000000003,0.0899999999999999,-0.01,0.17,-0.36,-0.02,0.8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
31.0,187.96,77.11,187.96,10,3,4.88,5.1,0.49,0.53,0.44,0.28,1.0,1.8,35.0,180.34,77.11,182.88,4,3,3.59,5.08,0.38,0.59,0.93,1.0,0.0,0.0,0,-4.0,7.6200000000000045,5.0800000000000125,6,0,1.29,0.0199999999999995,0.1099999999999999,-0.0599999999999999,-0.49,-0.72,1.0,1.8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
30.0,182.88,83.91,187.96,19,7,4.56,4.24,0.45,0.56,1.66,0.45,0.69,0.5,35.0,185.42,83.91,187.96,13,7,4.3,5.1,0.43,0.5,2.55,0.36,1.0,0.0,0,-5.0,-2.539999999999992,0.0,6,0,0.2599999999999998,-0.8599999999999994,0.02,0.06,-0.8899999999999999,0.09,-0.31,0.5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
